sampleID,labID,analysisDate,fractionAnalyzed,type,value,unit,aggregation,qualityFlag,accessToPublic,accessToAllOrg,accessToSelf,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails
o.02.15.23,Ottawa-1,2023-02-15,solid,covN2,4.53E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.15.23,Ottawa-1,2023-02-15,solid,nPPMoV,27.11990108,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.23,Ottawa-1,2023-02-16,solid,covN1,0.000252377,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.23,Ottawa-1,2023-02-16,solid,covN1,2.45E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.23,Ottawa-1,2023-02-16,solid,covN2,0.000388457,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.23,Ottawa-1,2023-02-16,solid,covN2,9.29E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.23,Ottawa-1,2023-02-16,solid,nPPMoV,27.80387681,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.17.23,Ottawa-1,2023-02-17,solid,covN1,0.000277985,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.17.23,Ottawa-1,2023-02-17,solid,covN1,7.78E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.17.23,Ottawa-1,2023-02-17,solid,covN2,0.000401147,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.17.23,Ottawa-1,2023-02-17,solid,covN2,2.11E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.17.23,Ottawa-1,2023-02-17,solid,nPPMoV,27.33499745,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.18.23,Ottawa-1,2023-02-18,solid,covN1,0.00039062,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.18.23,Ottawa-1,2023-02-18,solid,covN1,1.94E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.18.23,Ottawa-1,2023-02-18,solid,covN2,0.000619028,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.18.23,Ottawa-1,2023-02-18,solid,covN2,6.34E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.18.23,Ottawa-1,2023-02-18,solid,nPPMoV,27.15490216,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.19.23,Ottawa-1,2023-02-19,solid,covN1,0.00045364,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.19.23,Ottawa-1,2023-02-19,solid,covN1,2.84E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.19.23,Ottawa-1,2023-02-19,solid,covN2,0.00062138,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.19.23,Ottawa-1,2023-02-19,solid,covN2,2.26E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.19.23,Ottawa-1,2023-02-19,solid,nPPMoV,27.58348782,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.20.23,Ottawa-1,2023-02-20,solid,covN1,0.000360767,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.20.23,Ottawa-1,2023-02-20,solid,covN1,3.49E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.20.23,Ottawa-1,2023-02-20,solid,covN2,0.000591783,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.20.23,Ottawa-1,2023-02-20,solid,covN2,3.91E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.20.23,Ottawa-1,2023-02-20,solid,nPPMoV,27.74114467,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.21.23,Ottawa-1,2023-02-21,solid,covN1,0.000550898,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.21.23,Ottawa-1,2023-02-21,solid,covN1,2.48E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.21.23,Ottawa-1,2023-02-21,solid,covN2,0.000623412,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.21.23,Ottawa-1,2023-02-21,solid,covN2,4.43E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.21.23,Ottawa-1,2023-02-21,solid,nPPMoV,27.47729737,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.22.23,Ottawa-1,2023-02-22,solid,covN1,0.000696973,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.22.23,Ottawa-1,2023-02-22,solid,covN1,5.29E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.22.23,Ottawa-1,2023-02-22,solid,covN2,0.000172185,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.22.23,Ottawa-1,2023-02-22,solid,covN2,4.77E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.22.23,Ottawa-1,2023-02-22,solid,nPPMoV,26.57120433,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.23.23,Ottawa-1,2023-02-23,solid,covN1,0.000367808,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.23.23,Ottawa-1,2023-02-23,solid,covN1,5.23E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.23.23,Ottawa-1,2023-02-23,solid,covN2,0.00061741,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.23.23,Ottawa-1,2023-02-23,solid,covN2,5.71E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.23.23,Ottawa-1,2023-02-23,solid,nPPMoV,26.91187999,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.24.23,Ottawa-1,2023-02-24,solid,covN1,0.000668672,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.24.23,Ottawa-1,2023-02-24,solid,covN1,3.11E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.24.23,Ottawa-1,2023-02-24,solid,covN2,0.000667004,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.24.23,Ottawa-1,2023-02-24,solid,covN2,4.85E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.24.23,Ottawa-1,2023-02-24,solid,nPPMoV,27.29505163,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.25.23,Ottawa-1,2023-02-25,solid,covN1,0.000767118,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.25.23,Ottawa-1,2023-02-25,solid,covN1,7.72E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.25.23,Ottawa-1,2023-02-25,solid,covN2,0.000708196,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.25.23,Ottawa-1,2023-02-25,solid,covN2,0.000155071,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.25.23,Ottawa-1,2023-02-25,solid,nPPMoV,27.94701491,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.26.23,Ottawa-1,2023-02-26,solid,covN1,0.000537747,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.26.23,Ottawa-1,2023-02-26,solid,covN1,2.45E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.26.23,Ottawa-1,2023-02-26,solid,covN2,0.000548583,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.26.23,Ottawa-1,2023-02-26,solid,covN2,0.000117977,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.26.23,Ottawa-1,2023-02-26,solid,nPPMoV,27.77762651,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.27.23,Ottawa-1,2023-02-27,solid,covN1,0.000457888,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.27.23,Ottawa-1,2023-02-27,solid,covN1,3.41E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.27.23,Ottawa-1,2023-02-27,solid,covN2,0.000648331,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.27.23,Ottawa-1,2023-02-27,solid,covN2,5.72E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.27.23,Ottawa-1,2023-02-27,solid,nPPMoV,27.61666667,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.28.23,Ottawa-1,2023-02-28,solid,covN1,0.000141581,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.28.23,Ottawa-1,2023-02-28,solid,covN1,2.24E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.28.23,Ottawa-1,2023-02-28,solid,covN2,0.000151288,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.28.23,Ottawa-1,2023-02-28,solid,covN2,1.94E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.28.23,Ottawa-1,2023-02-28,solid,nPPMoV,27.49333333,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.01.23,Ottawa-1,2023-03-01,solid,covN1,0.000337053,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.01.23,Ottawa-1,2023-03-01,solid,covN1,5.20E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.01.23,Ottawa-1,2023-03-01,solid,covN2,0.000277855,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.01.23,Ottawa-1,2023-03-01,solid,covN2,1.07E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.01.23,Ottawa-1,2023-03-01,solid,nPPMoV,27.59877541,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.02.23,Ottawa-1,2023-03-02,solid,covN1,0.000473277,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.02.23,Ottawa-1,2023-03-02,solid,covN1,6.79E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.02.23,Ottawa-1,2023-03-02,solid,covN2,0.000699729,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.02.23,Ottawa-1,2023-03-02,solid,covN2,3.61E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.02.23,Ottawa-1,2023-03-02,solid,nPPMoV,28.00064802,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.03.23,Ottawa-1,2023-03-03,solid,covN1,0.000384655,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.03.23,Ottawa-1,2023-03-03,solid,covN1,2.74E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.03.23,Ottawa-1,2023-03-03,solid,covN2,0.000202456,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.03.23,Ottawa-1,2023-03-03,solid,covN2,2.32E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.03.23,Ottawa-1,2023-03-03,solid,nPPMoV,27.28383037,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.04.23,Ottawa-1,2023-03-04,solid,covN1,0.000378949,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.04.23,Ottawa-1,2023-03-04,solid,covN1,2.37E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.04.23,Ottawa-1,2023-03-04,solid,covN2,0.000114214,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.04.23,Ottawa-1,2023-03-04,solid,covN2,2.37E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.04.23,Ottawa-1,2023-03-04,solid,nPPMoV,27.36230172,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.05.23,Ottawa-1,2023-03-05,solid,covN1,0.000655724,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.05.23,Ottawa-1,2023-03-05,solid,covN1,3.12E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.05.23,Ottawa-1,2023-03-05,solid,covN2,0.00037034,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.05.23,Ottawa-1,2023-03-05,solid,covN2,4.26E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.05.23,Ottawa-1,2023-03-05,solid,nPPMoV,27.50126657,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.06.23,Ottawa-1,2023-03-06,solid,covN1,0.000360847,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.06.23,Ottawa-1,2023-03-06,solid,covN1,5.29E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.06.23,Ottawa-1,2023-03-06,solid,covN2,0.00037806,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.06.23,Ottawa-1,2023-03-06,solid,covN2,2.96E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.06.23,Ottawa-1,2023-03-06,solid,nPPMoV,27.59496489,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.07.23,Ottawa-1,2023-03-07,solid,covN1,0.000271865,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.07.23,Ottawa-1,2023-03-07,solid,covN1,2.57E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.07.23,Ottawa-1,2023-03-07,solid,covN2,0.000353005,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.07.23,Ottawa-1,2023-03-07,solid,covN2,1.09E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.07.23,Ottawa-1,2023-03-07,solid,nPPMoV,27.65401591,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.08.23,Ottawa-1,2023-03-08,solid,covN1,0.000264828,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.08.23,Ottawa-1,2023-03-08,solid,covN1,2.27E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.08.23,Ottawa-1,2023-03-08,solid,covN2,0.000224646,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.08.23,Ottawa-1,2023-03-08,solid,covN2,6.31E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.08.23,Ottawa-1,2023-03-08,solid,nPPMoV,27.84165482,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.09.23,Ottawa-1,2023-03-09,solid,covN1,0.000309561,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.09.23,Ottawa-1,2023-03-09,solid,covN1,3.29E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.09.23,Ottawa-1,2023-03-09,solid,covN2,0.000281994,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.09.23,Ottawa-1,2023-03-09,solid,covN2,1.35E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.09.23,Ottawa-1,2023-03-09,solid,nPPMoV,27.60829867,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.10.23,Ottawa-1,2023-03-10,solid,covN1,0.000156364,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.10.23,Ottawa-1,2023-03-10,solid,covN1,1.43E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.10.23,Ottawa-1,2023-03-10,solid,covN2,0.000149062,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.10.23,Ottawa-1,2023-03-10,solid,covN2,1.09E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.10.23,Ottawa-1,2023-03-10,solid,nPPMoV,27.00591768,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.11.23,Ottawa-1,2023-03-11,solid,covN1,0.000508495,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.11.23,Ottawa-1,2023-03-11,solid,covN1,2.75E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.11.23,Ottawa-1,2023-03-11,solid,covN2,0.000529535,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.11.23,Ottawa-1,2023-03-11,solid,covN2,4.92E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.11.23,Ottawa-1,2023-03-11,solid,nPPMoV,27.89909967,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.12.23,Ottawa-1,2023-03-12,solid,covN1,0.0002736,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.12.23,Ottawa-1,2023-03-12,solid,covN1,2.01E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.12.23,Ottawa-1,2023-03-12,solid,covN2,0.000270011,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.12.23,Ottawa-1,2023-03-12,solid,covN2,1.11E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.12.23,Ottawa-1,2023-03-12,solid,nPPMoV,27.762458,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.13.23,Ottawa-1,2023-03-13,solid,covN1,0.000439596,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.13.23,Ottawa-1,2023-03-13,solid,covN1,2.14E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.13.23,Ottawa-1,2023-03-13,solid,covN2,0.000508431,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.13.23,Ottawa-1,2023-03-13,solid,covN2,3.49E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.13.23,Ottawa-1,2023-03-13,solid,nPPMoV,27.88409885,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.14.23,Ottawa-1,2023-03-14,solid,covN1,0.000299663,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.14.23,Ottawa-1,2023-03-14,solid,covN1,4.73E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.14.23,Ottawa-1,2023-03-14,solid,covN2,0.000329071,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.14.23,Ottawa-1,2023-03-14,solid,covN2,3.02E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.14.23,Ottawa-1,2023-03-14,solid,nPPMoV,28.15445824,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.15.23,Ottawa-1,2023-03-15,solid,covN1,0.00032996,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.15.23,Ottawa-1,2023-03-15,solid,covN1,3.45E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.15.23,Ottawa-1,2023-03-15,solid,covN2,0.000560618,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.15.23,Ottawa-1,2023-03-15,solid,covN2,2.59E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.15.23,Ottawa-1,2023-03-15,solid,nPPMoV,28.11271011,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.16.23,Ottawa-1,2023-03-16,solid,covN1,0.000323054,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.16.23,Ottawa-1,2023-03-16,solid,covN1,3.89E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.16.23,Ottawa-1,2023-03-16,solid,covN2,0.000388043,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.16.23,Ottawa-1,2023-03-16,solid,covN2,6.72E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.16.23,Ottawa-1,2023-03-16,solid,nPPMoV,27.9268552,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.03.17.23,Ottawa-1,2023-03-17,solid,covN1,0.00030139,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
